UserID,Gender,Age,Occupation,Area
4846,female,25-34,artist,Los Angeles
4847,male,25-34,programmer,San Francisco
4848,female,35-44,doctor/health care,Ripon
4849,female,18-24,college/grad student,Youngstown
4850,female,45-49,clerical/admin,Youngstown
4851,male,18-24,technician/engineer,Canfield
4852,male,35-44,other,Benton
4853,male,25-34,executive/managerial,Eden Prairie
4854,female,50-55,retired,Milton
4855,male,25-34,programmer,Los Angeles
4856,male,25-34,executive/managerial,San Francisco
4857,male,25-34,sales/marketing,Suffolk
4858,male,25-34,academic/educator,Topsham
4859,female,18-24,sales/marketing,Mason City
4860,male,25-34,artist,Chicago
4861,male,25-34,college/grad student,
4862,male,25-34,other,Sunnyvale
4863,female,25-34,homemaker,Kaysville
4864,male,18-24,writer,Saint Louis
4865,female,35-44,sales/marketing,Jamaica Plain
4866,male,56+,programmer,Steep Falls
4867,male,25-34,self-employed,Portland
4868,male,35-44,technician/engineer,Dover
4869,female,45-49,doctor/health care,Wiscasset
4870,female,35-44,clerical/admin,Peaks Island
4871,male,18-24,programmer,Yarmouth
4872,male,45-49,academic/educator,York
4873,male,56+,lawyer,Endicott
4874,female,25-34,college/grad student,Baton Rouge
4875,male,35-44,other,Eugene
4876,female,35-44,technician/engineer,Everett
4877,male,25-34,college/grad student,Berkeley
4878,male,50-55,college/grad student,San Carlos
4879,male,25-34,clerical/admin,Chicago
4880,female,45-49,homemaker,Los Gatos
4881,male,45-49,self-employed,Minneapolis
4882,male,45-49,lawyer,Concord
4883,female,<18,K-12 student,Providence
4884,male,35-44,sales/marketing,Manhattan Beach
4885,male,56+,academic/educator,Norfolk
4886,female,35-44,technician/engineer,Riverside
4887,male,18-24,artist,Narberth
4888,female,56+,other,Medford
4889,male,18-24,college/grad student,Saint Louis
4890,female,25-34,academic/educator,El Paso
4891,male,35-44,technician/engineer,San Francisco
4892,male,25-34,programmer,Minneapolis
4893,male,25-34,technician/engineer,Warren
4894,male,35-44,executive/managerial,Rochester
4895,female,25-34,clerical/admin,Dubuque
4896,male,35-44,doctor/health care,Salt Lake City
4897,male,35-44,self-employed,Julian
4898,male,25-34,academic/educator,Durham
4899,male,25-34,programmer,San Mateo
4900,male,25-34,writer,Tampa
4901,male,25-34,executive/managerial,Brooklyn
4902,male,35-44,sales/marketing,Orem
4903,male,35-44,programmer,
4904,male,50-55,scientist,Saint Louis
4905,female,45-49,academic/educator,Crete
4906,male,50-55,technician/engineer,Grand Rapids
4907,female,50-55,executive/managerial,Stillwater
4908,male,35-44,scientist,Tempe
4909,female,35-44,programmer,Daly City
4910,male,18-24,programmer,Layton
4911,female,25-34,other,Minneapolis
4912,female,50-55,writer,Seattle
4913,female,25-34,academic/educator,
4914,female,25-34,academic/educator,Waltham
4915,male,25-34,programmer,Sherman Oaks
4916,male,18-24,writer,Phoenix
4917,male,45-49,other,Pittsboro
4918,female,18-24,programmer,Salt Lake City
4919,male,18-24,other,Orem
4920,male,35-44,academic/educator,Somerville
4921,female,25-34,scientist,Riverside
4922,male,18-24,technician/engineer,Seattle
4923,male,45-49,tradesman/craftsman,Gustavus
4924,female,35-44,other,Juneau
4925,female,35-44,doctor/health care,Minneapolis
4926,male,<18,K-12 student,Two Harbors
4927,male,45-49,other,Ashland
4928,female,25-34,clerical/admin,San Diego
4929,male,45-49,academic/educator,Saint Louis
4930,male,50-55,technician/engineer,Florissant
4931,male,50-55,technician/engineer,Los Angeles
4932,male,25-34,executive/managerial,Saint Charles
4933,male,25-34,scientist,Mountain View
4934,female,25-34,other,Saint Paul
4935,male,35-44,technician/engineer,Makanda
4936,female,18-24,college/grad student,Saint Louis
4937,male,35-44,other,Boston
4938,female,18-24,college/grad student,Minneapolis
4939,male,25-34,executive/managerial,Saint Louis
4940,female,50-55,lawyer,San Francisco
4941,male,56+,writer,Wadsworth
4942,male,45-49,programmer,Lexington
4943,female,50-55,other,Minneapolis
4944,male,50-55,technician/engineer,Walworth
4945,male,50-55,other,Collinsville
4946,female,35-44,academic/educator,Pasadena
4947,male,35-44,technician/engineer,Los Angeles
4948,male,45-49,artist,Oakland
4949,male,18-24,college/grad student,Saint Paul
4950,male,25-34,self-employed,Minneapolis
4951,female,35-44,technician/engineer,Venice
4952,female,25-34,sales/marketing,Royal Oak
4953,male,35-44,programmer,Stillwater
4954,male,45-49,other,Trabuco Canyon
4955,male,56+,retired,Duluth
4956,male,35-44,scientist,Houston
4957,male,25-34,artist,Ypsilanti
4958,male,18-24,executive/managerial,Minneapolis
4959,male,25-34,technician/engineer,Virginia Beach
4960,male,56+,academic/educator,Saint Paul
4961,male,25-34,executive/managerial,Indianapolis
4962,male,25-34,doctor/health care,Minneapolis
4963,male,45-49,technician/engineer,Cotati
4964,male,35-44,other,San Francisco
4965,male,<18,K-12 student,
4966,male,50-55,sales/marketing,Minneapolis
4967,male,18-24,college/grad student,Berkeley
4968,female,50-55,writer,Santa Rosa
4969,male,18-24,unemployed,San Francisco
4970,female,25-34,programmer,Danville
4971,male,35-44,executive/managerial,Sunnyvale
4972,male,35-44,other,San Jose
4973,female,56+,artist,
4974,male,35-44,writer,San Francisco
4975,male,35-44,other,Los Angeles
4976,male,25-34,lawyer,West Plains
4977,male,25-34,college/grad student,Riverside
4978,male,35-44,sales/marketing,Omaha
4979,male,35-44,artist,Minneapolis
4980,male,25-34,academic/educator,Minneapolis
4981,male,50-55,academic/educator,Minneapolis
4982,male,25-34,programmer,Maryland Heights
4983,female,45-49,self-employed,Saint Paul
4984,male,35-44,other,Minneapolis
4985,male,35-44,other,Irmo
4986,male,18-24,programmer,Minneapolis
4987,female,56+,farmer,Beverly Hills
4988,male,25-34,technician/engineer,Saint Paul
4989,male,25-34,other,Saint Paul
4990,female,25-34,college/grad student,Minneapolis
4991,female,56+,sales/marketing,West Covina
4992,female,25-34,artist,Saint Paul
4993,male,45-49,technician/engineer,River Falls
4994,male,45-49,technician/engineer,Mankato
4995,male,50-55,writer,Minneapolis
4996,male,35-44,executive/managerial,Livermore
4997,male,<18,K-12 student,Beverly Hills
4998,female,18-24,college/grad student,Flushing
4999,female,56+,retired,San Bernardino
5000,male,25-34,college/grad student,Indianapolis
5001,female,25-34,artist,Saint Louis
5002,male,25-34,technician/engineer,Torrance
5003,male,35-44,programmer,Grand Rapids
5004,female,56+,academic/educator,Santa Monica
5005,male,45-49,self-employed,Anaheim
5006,male,35-44,clerical/admin,Eaton Rapids
5007,female,18-24,college/grad student,South Pasadena
5008,male,25-34,writer,Chicago
5009,female,45-49,self-employed,Bourbon
5010,male,45-49,scientist,Saint Louis
5011,male,18-24,college/grad student,Kansas City
5012,male,50-55,scientist,Ann Arbor
5013,male,18-24,college/grad student,Elkins
5014,male,45-49,other,Costa Mesa
5015,male,35-44,doctor/health care,San Clemente
5016,female,35-44,academic/educator,Yerington
5017,male,35-44,programmer,Pasadena
5018,female,56+,programmer,Topanga
5019,male,25-34,executive/managerial,New York
5020,female,56+,retired,Downey
5021,male,50-55,doctor/health care,Torrance
5022,male,35-44,executive/managerial,Altadena
5023,male,35-44,writer,Burbank
5024,female,45-49,academic/educator,Rochester
5025,male,25-34,writer,Chicago
5026,male,25-34,technician/engineer,Menifee
5027,female,25-34,sales/marketing,Newfane
5028,male,25-34,programmer,San Bernardino
5029,male,25-34,college/grad student,New Orleans
5030,male,18-24,academic/educator,Metairie
5031,female,25-34,college/grad student,Sparks
5032,male,18-24,technician/engineer,Cambridge
5033,female,56+,retired,Aurora
5034,female,25-34,scientist,Carbondale
5035,female,25-34,technician/engineer,Wilmington
5036,male,35-44,executive/managerial,Ithaca
5037,male,35-44,programmer,Forest Hills
5038,male,25-34,writer,New York
5039,female,35-44,college/grad student,West Linn
5040,male,45-49,programmer,Akron
5041,female,45-49,doctor/health care,Gurnee
5042,female,18-24,artist,Minneapolis
5043,female,18-24,doctor/health care,San Diego
5044,female,35-44,doctor/health care,Norfolk
5045,male,35-44,other,Westerville
5046,male,25-34,self-employed,Chicago
5047,male,45-49,doctor/health care,Virginia Beach
5048,female,35-44,executive/managerial,Atlanta
5049,male,25-34,programmer,Chicago
5050,female,18-24,college/grad student,Great Neck
5051,female,50-55,executive/managerial,Oyster Bay
5052,male,35-44,self-employed,East Falmouth
5053,male,25-34,college/grad student,Salt Lake City
5054,male,35-44,artist,Cabin John
5055,female,35-44,self-employed,Corvallis
5056,male,45-49,academic/educator,Roaring Spring
5057,male,50-55,executive/managerial,Sandy
5058,male,56+,technician/engineer,Salt Lake City
5059,male,45-49,self-employed,Fort Valley
5060,male,45-49,technician/engineer,
5061,female,18-24,unemployed,South Strafford
5062,male,50-55,self-employed,Rolla
5063,female,<18,K-12 student,Harrisonburg
5064,male,18-24,college/grad student,Columbus
5065,male,25-34,sales/marketing,Candler
5066,female,25-34,academic/educator,Newport News
5067,male,56+,retired,Ashland
5068,male,35-44,executive/managerial,Bala Cynwyd
5069,female,56+,other,Santa Cruz
5070,male,25-34,artist,Eden Prairie
5071,female,25-34,executive/managerial,Plano
5072,male,45-49,technician/engineer,Corvallis
5073,male,56+,artist,Pacific Grove
5074,male,<18,other,Purcellville
5075,male,50-55,doctor/health care,Roseburg
5076,male,25-34,clerical/admin,Philadelphia
5077,male,25-34,artist,Washington
5078,male,45-49,executive/managerial,Morrisville
5079,male,25-34,college/grad student,Metairie
5080,female,50-55,programmer,Sebastopol
5081,female,18-24,college/grad student,Philadelphia
5082,male,35-44,academic/educator,Williamsburg
5083,male,25-34,college/grad student,State College
5084,male,18-24,college/grad student,New York
5085,male,56+,technician/engineer,Dallas
5086,male,25-34,academic/educator,Virginia Beach
5087,female,25-34,doctor/health care,Philadelphia
5088,male,25-34,technician/engineer,Memphis
5089,female,35-44,self-employed,Houston
5090,female,35-44,unemployed,Mckinney
5091,male,25-34,technician/engineer,Wilmington
5092,male,56+,sales/marketing,Richboro
5093,male,50-55,executive/managerial,Langhorne
5094,male,18-24,K-12 student,Wichita
5095,female,35-44,academic/educator,Norfolk
5096,male,25-34,lawyer,Dallas
5097,male,56+,self-employed,Philadelphia
5098,male,50-55,executive/managerial,West Chester
5099,male,18-24,other,Taunton
5100,male,50-55,doctor/health care,
5101,male,25-34,other,West Hollywood
5102,male,25-34,programmer,Downey
5103,female,35-44,self-employed,San Antonio
5104,male,35-44,writer,Philadelphia
5105,male,50-55,executive/managerial,Washington Crossing
5106,female,35-44,academic/educator,Kennett Square
5107,female,45-49,other,Sicklerville
5108,female,25-34,homemaker,Monterey
5109,female,45-49,doctor/health care,Wilmington
5110,male,35-44,scientist,San Antonio
5111,male,35-44,artist,Boerne
5112,male,35-44,retired,Las Vegas
5113,male,25-34,other,Minneapolis
5114,female,<18,K-12 student,Crozet
5115,male,56+,programmer,Somerville
5116,male,35-44,doctor/health care,Arcata
5117,female,25-34,other,New Orleans
5118,male,<18,K-12 student,San Jose
5119,female,25-34,other,New York
5120,male,50-55,executive/managerial,Boulder
5121,male,25-34,executive/managerial,Universal City
5122,male,25-34,other,Washington
5123,male,50-55,programmer,Ocoee
5124,male,35-44,artist,Cabin John
5125,male,45-49,other,New York
5126,male,25-34,lawyer,Waltham
5127,male,45-49,customer service,Olympia
5128,male,50-55,executive/managerial,Berkeley
5129,male,45-49,technician/engineer,Lexington
5130,female,50-55,academic/educator,Key Biscayne
5131,female,25-34,academic/educator,Beaumont
5132,male,35-44,executive/managerial,Kemah
5133,male,18-24,lawyer,New York
5134,male,25-34,technician/engineer,Cupertino
5135,male,35-44,executive/managerial,Independence
5136,male,25-34,programmer,Pasadena
5137,male,18-24,tradesman/craftsman,Mexico
5138,male,25-34,technician/engineer,Birmingham
5139,male,50-55,self-employed,Saratoga Springs
5140,male,25-34,doctor/health care,Birmingham
5141,male,18-24,technician/engineer,Minneapolis
5142,male,25-34,academic/educator,San Diego
5143,male,18-24,college/grad student,Youngstown
5144,female,50-55,other,Pittsburg
5145,male,35-44,executive/managerial,
5146,male,56+,academic/educator,Lewiston
5147,male,18-24,other,Sterling Heights
5148,male,25-34,writer,Seattle
5149,male,35-44,academic/educator,New York
5150,male,25-34,clerical/admin,Kirkland
5151,male,18-24,unemployed,Royston
5152,female,25-34,college/grad student,Canfield
5153,male,25-34,executive/managerial,Lake Villa
5154,male,25-34,self-employed,Washington
5155,male,25-34,self-employed,Fort Lauderdale
5156,male,18-24,sales/marketing,New York
5157,male,35-44,academic/educator,Broken Arrow
5158,female,18-24,college/grad student,Youngstown
5159,male,35-44,executive/managerial,Brentwood
5160,female,18-24,college/grad student,Los Angeles
5161,male,25-34,college/grad student,Loganville
5162,male,25-34,technician/engineer,Mountain View
5163,male,45-49,doctor/health care,Milwaukee
5164,female,35-44,technician/engineer,Pasadena
5165,male,35-44,doctor/health care,Pasadena
5166,male,50-55,doctor/health care,Henderson
5167,male,18-24,scientist,Hartford
5168,male,35-44,executive/managerial,Acton
5169,female,50-55,college/grad student,Middleton
5170,male,18-24,college/grad student,Saint Louis
5171,male,56+,technician/engineer,Carlsbad
5172,female,35-44,lawyer,Montpelier
5173,male,<18,K-12 student,Frankfort
5174,male,45-49,academic/educator,Cincinnati
5175,female,35-44,homemaker,Delray Beach
5176,male,<18,K-12 student,Frankfort
5177,male,45-49,sales/marketing,Alpharetta
5178,male,50-55,other,Dayton
5179,male,25-34,programmer,San Francisco
5180,male,35-44,lawyer,Phoenix
5181,male,25-34,executive/managerial,Ardmore
5182,female,35-44,executive/managerial,Minneapolis
5183,female,18-24,writer,Cincinnati
5184,male,18-24,writer,Wichita
5185,female,35-44,college/grad student,Warren
5186,male,35-44,programmer,
5187,male,18-24,self-employed,New Haven
5188,female,35-44,homemaker,Canfield
5189,female,45-49,executive/managerial,Boulder
5190,female,35-44,other,Phoenix
5191,female,25-34,college/grad student,Minneapolis
5192,male,25-34,executive/managerial,Boulder
5193,male,35-44,programmer,Rochester
5194,male,25-34,executive/managerial,Minneapolis
5195,male,35-44,executive/managerial,Boulder
5196,male,56+,executive/managerial,Bethesda
5197,female,56+,clerical/admin,Addison
5198,female,18-24,college/grad student,Saint Paul
5199,female,25-34,academic/educator,Birmingham
5200,female,35-44,scientist,Powell
5201,male,50-55,executive/managerial,Tracy
5202,male,18-24,college/grad student,Portsmouth
5203,female,45-49,doctor/health care,Shrewsbury
5204,male,50-55,retired,Isle
5205,male,25-34,academic/educator,Providence
5206,male,35-44,executive/managerial,Calabasas
5207,male,25-34,other,Seattle
5208,male,25-34,college/grad student,Minneapolis
5209,male,50-55,academic/educator,Zionsville
5210,female,35-44,technician/engineer,Chicago
5211,male,25-34,academic/educator,Louisville
5212,male,18-24,artist,Los Angeles
5213,male,18-24,other,Macon
5214,female,35-44,homemaker,Glen Rock
5215,female,56+,doctor/health care,La Mesa
5216,male,18-24,artist,
5217,male,25-34,technician/engineer,Northampton
5218,male,18-24,other,Las Vegas
5219,male,18-24,college/grad student,Albany
5220,male,25-34,executive/managerial,Encino
5221,female,56+,academic/educator,Kailua
5222,male,25-34,programmer,Alameda
5223,male,56+,K-12 student,Bayside
5224,male,35-44,academic/educator,New York
5225,male,18-24,college/grad student,Saint Paul
5226,male,35-44,other,Seattle
5227,male,18-24,K-12 student,Independence
5228,male,<18,other,Mckinney
5229,male,25-34,other,Schaumburg
5230,male,25-34,programmer,Pasadena
5231,male,35-44,executive/managerial,Riverside
5232,male,25-34,college/grad student,Rochester
5233,male,25-34,customer service,Portland
5234,female,25-34,other,Chicago
5235,male,25-34,college/grad student,Rochester
5236,male,25-34,sales/marketing,Indianapolis
5237,male,25-34,executive/managerial,Minneapolis
5238,female,50-55,self-employed,Vernon
5239,male,35-44,executive/managerial,Montclair
5240,female,25-34,other,San Francisco
5241,female,25-34,college/grad student,Cambridge
5242,male,25-34,academic/educator,Rochester
5243,male,<18,K-12 student,Manitowoc
5244,male,18-24,college/grad student,Wilbraham
5245,female,45-49,academic/educator,Raleigh
5246,female,18-24,other,Grandview
5247,female,<18,K-12 student,Beverly
5248,female,45-49,sales/marketing,Arlington
5249,female,45-49,sales/marketing,Carrollton
5250,male,50-55,doctor/health care,Shrewsbury
5251,female,25-34,technician/engineer,Corvallis
5252,male,25-34,writer,Chicago
5253,female,56+,retired,Manville
5254,male,18-24,college/grad student,Gainesville
5255,male,<18,K-12 student,Hopkins
5256,male,25-34,self-employed,Peachtree City
5257,female,25-34,artist,New York
5258,male,35-44,college/grad student,Saint John
5259,male,25-34,doctor/health care,San Mateo
5260,male,35-44,executive/managerial,Austin
5261,male,35-44,programmer,New York
5262,female,25-34,sales/marketing,Indianapolis
5263,male,35-44,executive/managerial,Frankfort
5264,male,18-24,college/grad student,Pittsburgh
5265,male,45-49,academic/educator,Eugene
5266,male,35-44,academic/educator,Campbellsville
5267,male,35-44,executive/managerial,Reston
5268,female,25-34,artist,Lincoln
5269,male,18-24,other,Nashville
5270,male,25-34,programmer,Taos
5271,female,25-34,other,San Francisco
5272,male,25-34,executive/managerial,Beverly Hills
5273,male,56+,writer,South Pasadena
5274,male,25-34,other,Chicago
5275,male,25-34,technician/engineer,Chicago
5276,female,25-34,college/grad student,Glendora
5277,male,25-34,writer,Glendora
5278,female,25-34,executive/managerial,Saint Paul
5279,female,25-34,sales/marketing,Minneapolis
5280,male,18-24,college/grad student,Poughkeepsie
5281,male,25-34,artist,Beverly Hills
5282,female,18-24,college/grad student,Saint Louis
5283,male,18-24,artist,Saint Louis
5284,male,25-34,self-employed,Minneapolis
5285,male,18-24,college/grad student,Minneapolis
5286,male,45-49,self-employed,West Linn
5287,male,25-34,farmer,Mesa
5288,male,56+,retired,San Francisco
5289,male,45-49,artist,San Francisco
5290,female,18-24,college/grad student,Chicago
5291,male,45-49,academic/educator,Canfield
5292,male,25-34,other,Eugene
5293,male,25-34,programmer,Los Gatos
5294,male,25-34,artist,Chicago
5295,male,35-44,executive/managerial,Saint Paul
5296,female,<18,other,
5297,male,25-34,programmer,Morrisville
5298,male,35-44,technician/engineer,Saint Paul
5299,male,25-34,artist,Columbus
5300,male,25-34,writer,San Francisco
5301,male,25-34,technician/engineer,
5302,female,<18,K-12 student,Duxbury
5303,female,56+,doctor/health care,Springfield
5304,female,35-44,homemaker,Minneapolis
5305,female,18-24,college/grad student,Auburn
5306,female,25-34,technician/engineer,San Diego
5307,male,25-34,customer service,Tempe
5308,male,56+,executive/managerial,Greensboro
5309,male,25-34,other,Belmont
5310,female,56+,academic/educator,Chicago
5311,male,50-55,other,
5312,male,25-34,academic/educator,Bronx
5313,male,56+,other,Minneapolis
5314,female,25-34,other,San Francisco
5315,male,25-34,programmer,Charlottesville
5316,male,18-24,college/grad student,Saint Paul
5317,female,25-34,other,Cambridge
5318,male,18-24,technician/engineer,Seattle
5319,male,18-24,technician/engineer,Mill Valley
5320,female,18-24,customer service,Columbus
5321,male,25-34,college/grad student,Babson Park
5322,male,35-44,technician/engineer,Corvallis
5323,male,25-34,writer,San Francisco
5324,male,25-34,executive/managerial,Chelsea
5325,female,50-55,executive/managerial,Flagstaff
5326,male,25-34,artist,Minneapolis
5327,male,25-34,executive/managerial,Minneapolis
5328,female,25-34,college/grad student,Glendora
5329,female,25-34,customer service,San Dimas
5330,female,25-34,other,Philadelphia
5331,male,35-44,sales/marketing,Westport
5332,male,18-24,college/grad student,Atlanta
5333,female,25-34,executive/managerial,Duxbury
5334,female,56+,retired,Greenfield
5335,male,25-34,sales/marketing,Plano
5336,male,56+,executive/managerial,Garland
5337,female,35-44,clerical/admin,
5338,male,25-34,technician/engineer,Raleigh
5339,male,18-24,technician/engineer,Schaumburg
5340,female,50-55,clerical/admin,Los Gatos
5341,female,25-34,clerical/admin,Phoenix
5342,female,35-44,executive/managerial,Fairfax Station
5343,female,25-34,homemaker,Evanston
5344,female,50-55,academic/educator,Seattle
5345,female,25-34,technician/engineer,Arvada
5346,female,25-34,clerical/admin,Corvallis
5347,male,25-34,doctor/health care,Madison
5348,male,18-24,customer service,Minneapolis
5349,female,50-55,artist,Cottage Grove
5350,male,18-24,customer service,Eden Prairie
5351,female,45-49,academic/educator,Scottsdale
5352,female,35-44,customer service,Burnsville
5353,male,25-34,doctor/health care,Houston
5354,female,45-49,clerical/admin,Austin
5355,male,56+,other,San Antonio
5356,male,45-49,other,Austin
5357,female,18-24,writer,Elgin
5358,male,35-44,executive/managerial,
5359,male,18-24,self-employed,Durham
5360,male,18-24,programmer,
5361,female,50-55,self-employed,Escondido
5362,male,35-44,retired,Saint Louis
5363,male,56+,retired,Washington
5364,female,25-34,clerical/admin,Minneapolis
5365,male,18-24,programmer,Hawthorne
5366,male,18-24,programmer,Los Angeles
5367,male,18-24,college/grad student,Eden Prairie
5368,female,25-34,technician/engineer,Centreville
5369,male,25-34,scientist,Cambridge
5370,male,25-34,programmer,Sammamish
5371,male,25-34,lawyer,Minneapolis
5372,male,25-34,college/grad student,Mount Kisco
5373,male,18-24,programmer,Saint Paul
5374,male,35-44,executive/managerial,Cordova
5375,male,25-34,other,Roslindale
5376,male,25-34,technician/engineer,Fremont
5377,female,18-24,clerical/admin,New York
5378,male,35-44,tradesman/craftsman,Bronx
5379,male,25-34,executive/managerial,South Jordan
5380,male,18-24,college/grad student,
5381,male,25-34,sales/marketing,New York
5382,male,18-24,college/grad student,Sussex
5383,male,35-44,academic/educator,Minneapolis
5384,female,25-34,clerical/admin,San Francisco
5385,male,25-34,programmer,Chandler
5386,male,25-34,sales/marketing,Lake Forest
5387,female,25-34,academic/educator,Oxford
5388,female,18-24,college/grad student,Rye
5389,male,45-49,executive/managerial,Lynn
5390,male,<18,other,New Braunfels
5391,male,25-34,executive/managerial,New York
5392,male,50-55,academic/educator,Seattle
5393,male,35-44,executive/managerial,Bronx
5394,male,18-24,other,Chicago
5395,male,50-55,academic/educator,Syracuse
5396,male,25-34,doctor/health care,Las Vegas
5397,male,18-24,other,New Lenox
5398,male,56+,technician/engineer,Alexandria
5399,male,25-34,academic/educator,New Windsor
5400,female,18-24,college/grad student,Norcross
5401,female,18-24,academic/educator,Washington
5402,female,25-34,other,Acworth
5403,male,<18,K-12 student,Missoula
5404,male,25-34,other,Marietta
5405,female,50-55,executive/managerial,Saratoga Springs
5406,female,35-44,other,Grand Rapids
5407,female,35-44,technician/engineer,Duluth
5408,male,25-34,writer,
5409,male,45-49,academic/educator,Wilmette
5410,female,45-49,artist,Baltimore
5411,female,<18,unemployed,Ithaca
5412,male,25-34,programmer,Corvallis
5413,male,35-44,academic/educator,Missoula
5414,male,<18,K-12 student,Paramus
5415,female,25-34,executive/managerial,North Hampton
5416,female,25-34,customer service,Woburn
5417,male,18-24,technician/engineer,Fairless Hills
5418,female,25-34,other,Stoughton
5419,female,18-24,programmer,Norwich
5420,female,<18,unemployed,Ithaca
5421,male,35-44,technician/engineer,Fairfax
5422,male,50-55,executive/managerial,San Francisco
5423,female,50-55,customer service,Niles
5424,female,35-44,artist,Aurora
5425,male,18-24,college/grad student,Milwaukee
5426,male,25-34,sales/marketing,Sacramento
5427,male,35-44,unemployed,Brooklyn
5428,female,25-34,doctor/health care,Wilmington
5429,female,25-34,academic/educator,Newtonville
5430,female,45-49,academic/educator,Morgantown
5431,male,56+,academic/educator,Drexel Hill
5432,male,56+,retired,Concord
5433,female,35-44,technician/engineer,Fairfield
5434,female,25-34,executive/managerial,Chicago
5435,male,45-49,tradesman/craftsman,Oak Bluffs
5436,male,18-24,college/grad student,Los Angeles
5437,male,25-34,lawyer,Minneapolis
5438,male,25-34,sales/marketing,Libertyville
5439,male,56+,retired,Philadelphia
5440,female,45-49,artist,Knoxville
5441,male,50-55,executive/managerial,El Dorado Hills
5442,male,25-34,executive/managerial,Saint Louis
5443,male,25-34,programmer,Beverly
5444,female,18-24,college/grad student,Minneapolis
5445,male,25-34,other,Columbus
5446,female,50-55,academic/educator,Columbia
5447,male,45-49,artist,Chicago
5448,male,45-49,unemployed,Chicago
5449,male,18-24,programmer,Framingham
5450,male,18-24,programmer,Somerville
5451,female,25-34,academic/educator,Seattle
5452,male,35-44,doctor/health care,New York
5453,male,18-24,college/grad student,Atlanta
5454,male,35-44,executive/managerial,New York
5455,female,18-24,technician/engineer,Minneapolis
5456,male,35-44,academic/educator,Tallahassee
5457,male,18-24,programmer,Minneapolis
5458,female,18-24,artist,Seattle
5459,female,<18,K-12 student,Greenacres
5460,male,18-24,college/grad student,Somerville
5461,male,50-55,other,Menlo Park
5462,male,25-34,technician/engineer,Las Vegas
5463,male,35-44,other,Milwaukee
5464,male,35-44,executive/managerial,Houston
5465,female,25-34,other,New York
5466,male,25-34,programmer,Kirkland
5467,male,35-44,other,O Fallon
5468,male,25-34,programmer,Oakland
5469,male,35-44,programmer,Herndon
5470,male,56+,executive/managerial,
5471,male,18-24,executive/managerial,New York
5472,male,35-44,academic/educator,Elizabeth City
5473,male,25-34,academic/educator,
5474,male,25-34,programmer,Washington
5475,male,25-34,college/grad student,San Francisco
5476,female,35-44,other,Washington
5477,male,35-44,academic/educator,Hopkins
5478,male,35-44,executive/managerial,Norton
5479,male,35-44,academic/educator,Ames
5480,female,25-34,sales/marketing,Hoboken
5481,male,45-49,programmer,Minneapolis
5482,male,18-24,executive/managerial,New York
5483,female,25-34,doctor/health care,Pittsburgh
5484,male,45-49,technician/engineer,Hagerstown
5485,male,25-34,college/grad student,Princeton
5486,male,25-34,other,Danville
5487,male,25-34,technician/engineer,San Jose
5488,male,25-34,scientist,Pasadena
5489,male,18-24,executive/managerial,San Francisco
5490,male,45-49,technician/engineer,Colorado Springs
5491,male,18-24,executive/managerial,New York
5492,male,18-24,college/grad student,Saint Paul
5493,male,35-44,programmer,Waipahu
5494,female,35-44,technician/engineer,Palo Alto
5495,female,18-24,college/grad student,Watsonville
5496,male,25-34,executive/managerial,West Hollywood
5497,male,25-34,college/grad student,Evanston
5498,female,50-55,academic/educator,Carbondale
5499,female,25-34,unemployed,Evanston
5500,female,35-44,writer,Ithaca
5501,male,25-34,artist,Fort Lauderdale
5502,male,25-34,artist,Lawrence
5503,female,25-34,homemaker,Minneapolis
5504,male,45-49,executive/managerial,
5505,female,25-34,college/grad student,Cambridge
5506,female,18-24,sales/marketing,Chicago
5507,male,45-49,executive/managerial,Akron
5508,male,25-34,writer,Concord
5509,male,25-34,other,Brooklyn
5510,male,18-24,college/grad student,
5511,male,45-49,academic/educator,San Bernardino
5512,female,25-34,technician/engineer,Framingham
5513,male,35-44,academic/educator,Pomona
5514,female,<18,K-12 student,Temple
5515,male,18-24,college/grad student,New Castle
5516,female,50-55,self-employed,La Conner
5517,male,56+,other,Denver
5518,male,50-55,technician/engineer,San Marcos
5519,male,35-44,scientist,Miami
5520,male,45-49,academic/educator,Doylestown
5521,female,25-34,doctor/health care,Boston
5522,male,25-34,sales/marketing,Newtonville
5523,male,35-44,other,Wheaton
5524,female,<18,K-12 student,Morgantown
5525,female,<18,K-12 student,Maple Grove
5526,female,35-44,artist,Chapel Hill
5527,male,25-34,academic/educator,Baton Rouge
5528,male,50-55,academic/educator,Findlay
5529,male,18-24,doctor/health care,
5530,female,18-24,college/grad student,Saint Louis
5531,male,50-55,technician/engineer,APO AE
5532,male,25-34,technician/engineer,Greensboro
5533,female,50-55,artist,New York
5534,male,45-49,self-employed,Acworth
5535,male,25-34,scientist,Fremont
5536,male,25-34,self-employed,Wichita
5537,female,56+,academic/educator,Mamaroneck
5538,male,45-49,programmer,Saint Paul
5539,female,25-34,writer,Sherman Oaks
5540,male,35-44,academic/educator,Philadelphia
5541,male,56+,executive/managerial,Carmel Valley
5542,male,45-49,executive/managerial,Roslyn
5543,male,25-34,technician/engineer,Eugene
5544,male,25-34,scientist,Somerville
5545,female,35-44,self-employed,Woodinville
5546,male,18-24,sales/marketing,Clarksburg
5547,female,18-24,college/grad student,New York
5548,female,18-24,college/grad student,Cambridge
5549,female,50-55,homemaker,Colleyville
