UserID,Gender,Age,Occupation
4577,male,35-44,executive/managerial
4578,male,25-34,other
4579,female,18-24,college/grad student
4580,female,56+,retired
4581,male,25-34,academic/educator
4582,female,25-34,other
4583,male,50-55,academic/educator
4584,female,45-49,other
4585,male,35-44,executive/managerial
4586,male,25-34,college/grad student
4587,male,35-44,sales/marketing
4588,female,25-34,college/grad student
4589,male,25-34,technician/engineer
4590,female,18-24,writer
4591,male,25-34,scientist
4592,male,18-24,college/grad student
4593,female,45-49,academic/educator
4594,male,35-44,self-employed
4595,male,25-34,tradesman/craftsman
4596,female,18-24,college/grad student
4597,female,25-34,college/grad student
4598,female,35-44,clerical/admin
4599,female,35-44,other
4600,male,25-34,other
4601,male,35-44,sales/marketing
4602,male,35-44,executive/managerial
4603,female,35-44,artist
4604,male,25-34,scientist
4605,male,25-34,scientist
4606,female,<18,K-12 student
4607,male,25-34,other
4608,female,25-34,other
4609,female,25-34,college/grad student
4610,female,25-34,college/grad student
4611,female,18-24,college/grad student
4612,female,18-24,college/grad student
4613,male,25-34,programmer
4614,female,45-49,academic/educator
4615,male,25-34,technician/engineer
4616,male,25-34,writer
4617,female,25-34,doctor/health care
4618,male,25-34,sales/marketing
4619,female,25-34,academic/educator
4620,female,18-24,technician/engineer
4621,male,25-34,college/grad student
4622,male,25-34,programmer
4623,male,25-34,self-employed
4624,male,25-34,programmer
4625,male,25-34,executive/managerial
4626,male,25-34,sales/marketing
4627,male,56+,academic/educator
4628,female,56+,doctor/health care
4629,female,18-24,college/grad student
4630,female,25-34,college/grad student
4631,male,18-24,college/grad student
4632,male,25-34,other
4633,male,<18,other
4634,male,50-55,writer
4635,male,18-24,college/grad student
4636,male,18-24,artist
4637,female,35-44,homemaker
4638,male,25-34,college/grad student
4639,male,35-44,lawyer
4640,male,25-34,college/grad student
4641,male,25-34,executive/managerial
4642,male,25-34,other
4643,male,25-34,other
4644,male,50-55,academic/educator
4645,female,50-55,doctor/health care
4646,female,25-34,doctor/health care
4647,male,35-44,writer
4648,male,18-24,college/grad student
4649,male,56+,retired
4650,male,25-34,executive/managerial
4651,female,45-49,other
4652,female,25-34,executive/managerial
4653,male,35-44,programmer
4654,male,35-44,writer
4655,female,25-34,academic/educator
4656,male,25-34,technician/engineer
4657,male,45-49,sales/marketing
4658,male,25-34,college/grad student
4659,female,25-34,sales/marketing
4660,female,18-24,college/grad student
4661,male,45-49,scientist
4662,female,18-24,college/grad student
4663,male,25-34,college/grad student
4664,female,45-49,executive/managerial
4665,male,35-44,artist
4666,male,35-44,academic/educator
4667,male,25-34,sales/marketing
4668,male,35-44,sales/marketing
4669,male,35-44,executive/managerial
4670,male,35-44,customer service
4671,male,25-34,programmer
4672,male,56+,retired
4673,male,35-44,self-employed
4674,female,35-44,executive/managerial
4675,female,18-24,college/grad student
4676,male,45-49,sales/marketing
4677,male,50-55,doctor/health care
4678,male,35-44,artist
4679,male,56+,retired
4680,male,35-44,other
4681,female,35-44,scientist
4682,male,25-34,executive/managerial
4683,male,25-34,other
4684,female,25-34,other
4685,male,35-44,academic/educator
4686,male,18-24,academic/educator
4687,male,35-44,sales/marketing
4688,male,25-34,homemaker
4689,male,18-24,programmer
4690,female,<18,K-12 student
4691,female,45-49,technician/engineer
4692,female,25-34,executive/managerial
4693,male,18-24,academic/educator
4694,male,56+,executive/managerial
4695,male,18-24,tradesman/craftsman
4696,male,18-24,programmer
4697,male,18-24,K-12 student
4698,female,25-34,doctor/health care
4699,female,18-24,other
4700,female,18-24,college/grad student
4701,male,45-49,technician/engineer
4702,male,25-34,lawyer
4703,male,25-34,executive/managerial
4704,male,18-24,writer
4705,female,18-24,other
4706,male,25-34,sales/marketing
4707,male,<18,other
4708,male,25-34,other
4709,male,45-49,other
4710,female,35-44,self-employed
4711,male,25-34,technician/engineer
4712,male,35-44,technician/engineer
4713,male,25-34,technician/engineer
4714,male,50-55,academic/educator
4715,male,25-34,artist
4716,female,25-34,self-employed
4717,male,45-49,technician/engineer
4718,male,35-44,executive/managerial
4719,female,35-44,homemaker
4720,male,25-34,artist
4721,male,35-44,lawyer
4722,male,35-44,programmer
4723,male,35-44,executive/managerial
4724,female,56+,doctor/health care
4725,male,35-44,customer service
4726,female,35-44,self-employed
4727,female,56+,other
4728,male,25-34,unemployed
4729,male,50-55,self-employed
4730,male,50-55,lawyer
4731,male,25-34,technician/engineer
4732,male,25-34,sales/marketing
4733,male,18-24,tradesman/craftsman
4734,male,50-55,academic/educator
4735,male,45-49,clerical/admin
4736,male,18-24,writer
4737,male,35-44,self-employed
4738,male,56+,academic/educator
4739,male,25-34,clerical/admin
4740,female,25-34,clerical/admin
4741,male,35-44,executive/managerial
4742,male,25-34,clerical/admin
4743,male,56+,retired
4744,male,50-55,scientist
4745,female,18-24,college/grad student
4746,male,50-55,academic/educator
4747,male,18-24,college/grad student
4748,male,45-49,self-employed
4749,male,45-49,other
4750,female,25-34,other
4751,male,50-55,scientist
4752,female,18-24,college/grad student
4753,male,56+,academic/educator
4754,female,18-24,other
4755,female,56+,executive/managerial
4756,male,56+,self-employed
4757,male,35-44,technician/engineer
4758,female,56+,retired
4759,female,50-55,other
4760,male,35-44,technician/engineer
4761,male,18-24,scientist
4762,female,25-34,sales/marketing
4763,male,56+,lawyer
4764,male,<18,K-12 student
4765,female,35-44,self-employed
4766,male,35-44,self-employed
4767,female,35-44,homemaker
4768,male,25-34,college/grad student
4769,male,25-34,academic/educator
4770,female,35-44,executive/managerial
4771,female,25-34,college/grad student
4772,male,56+,technician/engineer
4773,male,45-49,academic/educator
4774,male,45-49,sales/marketing
4775,male,25-34,technician/engineer
4776,female,25-34,clerical/admin
4777,male,25-34,artist
4778,male,25-34,other
4779,male,45-49,clerical/admin
4780,male,25-34,programmer
4781,female,50-55,doctor/health care
4782,male,45-49,academic/educator
4783,male,25-34,other
4784,female,35-44,doctor/health care
4785,female,25-34,sales/marketing
4786,male,45-49,doctor/health care
4787,male,<18,lawyer
4788,male,35-44,executive/managerial
4789,male,35-44,artist
4790,female,25-34,artist
4791,male,18-24,college/grad student
4792,female,50-55,executive/managerial
4793,female,25-34,doctor/health care
4794,female,35-44,other
4795,male,45-49,self-employed
4796,male,35-44,executive/managerial
4797,female,35-44,technician/engineer
4798,male,25-34,academic/educator
4799,female,18-24,college/grad student
4800,male,18-24,college/grad student
4801,male,25-34,college/grad student
4802,male,56+,academic/educator
4803,female,25-34,self-employed
4804,female,35-44,academic/educator
4805,male,35-44,academic/educator
4806,male,25-34,technician/engineer
4807,male,<18,artist
4808,male,35-44,other
4809,female,50-55,college/grad student
4810,male,18-24,programmer
4811,male,35-44,academic/educator
4812,male,18-24,sales/marketing
4813,female,35-44,homemaker
4814,male,18-24,sales/marketing
4815,female,50-55,tradesman/craftsman
4816,female,45-49,doctor/health care
4817,male,25-34,academic/educator
4818,female,25-34,technician/engineer
4819,male,35-44,tradesman/craftsman
4820,male,50-55,lawyer
4821,male,18-24,unemployed
4822,female,35-44,other
4823,male,18-24,college/grad student
4824,male,25-34,executive/managerial
4825,male,25-34,technician/engineer
4826,male,45-49,programmer
4827,male,35-44,other
4828,female,18-24,writer
4829,male,25-34,other
4830,male,<18,K-12 student
4831,female,25-34,academic/educator
4832,male,25-34,sales/marketing
4833,male,35-44,self-employed
4834,female,45-49,homemaker
4835,male,25-34,writer
4836,female,45-49,self-employed
4837,male,25-34,customer service
4838,male,45-49,academic/educator
4839,female,50-55,doctor/health care
4840,female,45-49,doctor/health care
4841,male,25-34,programmer
4842,female,35-44,academic/educator
4843,male,56+,academic/educator
4844,male,45-49,executive/managerial
4845,female,25-34,academic/educator
4846,female,25-34,artist
4847,male,25-34,programmer
4848,female,35-44,doctor/health care
4849,female,18-24,college/grad student
4850,female,45-49,clerical/admin
4851,male,18-24,technician/engineer
4852,male,35-44,other
4853,male,25-34,executive/managerial
4854,female,50-55,retired
4855,male,25-34,programmer
4856,male,25-34,executive/managerial
4857,male,25-34,sales/marketing
4858,male,25-34,academic/educator
4859,female,18-24,sales/marketing
4860,male,25-34,artist
4861,male,25-34,college/grad student
4862,male,25-34,other
4863,female,25-34,homemaker
4864,male,18-24,writer
4865,female,35-44,sales/marketing
4866,male,56+,programmer
4867,male,25-34,self-employed
4868,male,35-44,technician/engineer
4869,female,45-49,doctor/health care
4870,female,35-44,clerical/admin
4871,male,18-24,programmer
4872,male,45-49,academic/educator
4873,male,56+,lawyer
4874,female,25-34,college/grad student
4875,male,35-44,other
4876,female,35-44,technician/engineer
4877,male,25-34,college/grad student
4878,male,50-55,college/grad student
4879,male,25-34,clerical/admin
4880,female,45-49,homemaker
4881,male,45-49,self-employed
4882,male,45-49,lawyer
4883,female,<18,K-12 student
4884,male,35-44,sales/marketing
4885,male,56+,academic/educator
4886,female,35-44,technician/engineer
4887,male,18-24,artist
4888,female,56+,other
4889,male,18-24,college/grad student
4890,female,25-34,academic/educator
4891,male,35-44,technician/engineer
4892,male,25-34,programmer
4893,male,25-34,technician/engineer
4894,male,35-44,executive/managerial
4895,female,25-34,clerical/admin
4896,male,35-44,doctor/health care
4897,male,35-44,self-employed
4898,male,25-34,academic/educator
4899,male,25-34,programmer
4900,male,25-34,writer
4901,male,25-34,executive/managerial
4902,male,35-44,sales/marketing
4903,male,35-44,programmer
4904,male,50-55,scientist
4905,female,45-49,academic/educator
4906,male,50-55,technician/engineer
4907,female,50-55,executive/managerial
4908,male,35-44,scientist
4909,female,35-44,programmer
4910,male,18-24,programmer
4911,female,25-34,other
4912,female,50-55,writer
4913,female,25-34,academic/educator
4914,female,25-34,academic/educator
4915,male,25-34,programmer
4916,male,18-24,writer
4917,male,45-49,other
4918,female,18-24,programmer
4919,male,18-24,other
4920,male,35-44,academic/educator
4921,female,25-34,scientist
4922,male,18-24,technician/engineer
4923,male,45-49,tradesman/craftsman
4924,female,35-44,other
4925,female,35-44,doctor/health care
4926,male,<18,K-12 student
4927,male,45-49,other
4928,female,25-34,clerical/admin
4929,male,45-49,academic/educator
4930,male,50-55,technician/engineer
4931,male,50-55,technician/engineer
4932,male,25-34,executive/managerial
4933,male,25-34,scientist
4934,female,25-34,other
4935,male,35-44,technician/engineer
4936,female,18-24,college/grad student
4937,male,35-44,other
4938,female,18-24,college/grad student
4939,male,25-34,executive/managerial
4940,female,50-55,lawyer
4941,male,56+,writer
4942,male,45-49,programmer
4943,female,50-55,other
4944,male,50-55,technician/engineer
4945,male,50-55,other
4946,female,35-44,academic/educator
4947,male,35-44,technician/engineer
4948,male,45-49,artist
4949,male,18-24,college/grad student
4950,male,25-34,self-employed
4951,female,35-44,technician/engineer
4952,female,25-34,sales/marketing
4953,male,35-44,programmer
4954,male,45-49,other
4955,male,56+,retired
4956,male,35-44,scientist
4957,male,25-34,artist
4958,male,18-24,executive/managerial
4959,male,25-34,technician/engineer
4960,male,56+,academic/educator
4961,male,25-34,executive/managerial
4962,male,25-34,doctor/health care
4963,male,45-49,technician/engineer
4964,male,35-44,other
4965,male,<18,K-12 student
4966,male,50-55,sales/marketing
4967,male,18-24,college/grad student
4968,female,50-55,writer
4969,male,18-24,unemployed
4970,female,25-34,programmer
4971,male,35-44,executive/managerial
4972,male,35-44,other
4973,female,56+,artist
4974,male,35-44,writer
4975,male,35-44,other
4976,male,25-34,lawyer
4977,male,25-34,college/grad student
4978,male,35-44,sales/marketing
4979,male,35-44,artist
4980,male,25-34,academic/educator
4981,male,50-55,academic/educator
4982,male,25-34,programmer
4983,female,45-49,self-employed
4984,male,35-44,other
4985,male,35-44,other
4986,male,18-24,programmer
4987,female,56+,farmer
4988,male,25-34,technician/engineer
4989,male,25-34,other
4990,female,25-34,college/grad student
4991,female,56+,sales/marketing
4992,female,25-34,artist
4993,male,45-49,technician/engineer
4994,male,45-49,technician/engineer
4995,male,50-55,writer
4996,male,35-44,executive/managerial
4997,male,<18,K-12 student
4998,female,18-24,college/grad student
4999,female,56+,retired
5000,male,25-34,college/grad student
5001,female,25-34,artist
5002,male,25-34,technician/engineer
5003,male,35-44,programmer
5004,female,56+,academic/educator
5005,male,45-49,self-employed
5006,male,35-44,clerical/admin
5007,female,18-24,college/grad student
5008,male,25-34,writer
5009,female,45-49,self-employed
5010,male,45-49,scientist
5011,male,18-24,college/grad student
5012,male,50-55,scientist
5013,male,18-24,college/grad student
5014,male,45-49,other
5015,male,35-44,doctor/health care
5016,female,35-44,academic/educator
5017,male,35-44,programmer
5018,female,56+,programmer
5019,male,25-34,executive/managerial
5020,female,56+,retired
5021,male,50-55,doctor/health care
5022,male,35-44,executive/managerial
5023,male,35-44,writer
5024,female,45-49,academic/educator
5025,male,25-34,writer
5026,male,25-34,technician/engineer
5027,female,25-34,sales/marketing
5028,male,25-34,programmer
5029,male,25-34,college/grad student
5030,male,18-24,academic/educator
5031,female,25-34,college/grad student
5032,male,18-24,technician/engineer
5033,female,56+,retired
5034,female,25-34,scientist
5035,female,25-34,technician/engineer
5036,male,35-44,executive/managerial
5037,male,35-44,programmer
5038,male,25-34,writer
5039,female,35-44,college/grad student
5040,male,45-49,programmer
5041,female,45-49,doctor/health care
5042,female,18-24,artist
5043,female,18-24,doctor/health care
5044,female,35-44,doctor/health care
5045,male,35-44,other
5046,male,25-34,self-employed
5047,male,45-49,doctor/health care
5048,female,35-44,executive/managerial
5049,male,25-34,programmer
5050,female,18-24,college/grad student
5051,female,50-55,executive/managerial
5052,male,35-44,self-employed
5053,male,25-34,college/grad student
5054,male,35-44,artist
5055,female,35-44,self-employed
5056,male,45-49,academic/educator
5057,male,50-55,executive/managerial
5058,male,56+,technician/engineer
5059,male,45-49,self-employed
5060,male,45-49,technician/engineer
5061,female,18-24,unemployed
5062,male,50-55,self-employed
5063,female,<18,K-12 student
5064,male,18-24,college/grad student
5065,male,25-34,sales/marketing
5066,female,25-34,academic/educator
5067,male,56+,retired
5068,male,35-44,executive/managerial
5069,female,56+,other
5070,male,25-34,artist
5071,female,25-34,executive/managerial
5072,male,45-49,technician/engineer
5073,male,56+,artist
5074,male,<18,other
5075,male,50-55,doctor/health care
5076,male,25-34,clerical/admin
5077,male,25-34,artist
5078,male,45-49,executive/managerial
5079,male,25-34,college/grad student
5080,female,50-55,programmer
5081,female,18-24,college/grad student
5082,male,35-44,academic/educator
5083,male,25-34,college/grad student
5084,male,18-24,college/grad student
5085,male,56+,technician/engineer
5086,male,25-34,academic/educator
5087,female,25-34,doctor/health care
5088,male,25-34,technician/engineer
5089,female,35-44,self-employed
5090,female,35-44,unemployed
5091,male,25-34,technician/engineer
5092,male,56+,sales/marketing
5093,male,50-55,executive/managerial
5094,male,18-24,K-12 student
5095,female,35-44,academic/educator
5096,male,25-34,lawyer
5097,male,56+,self-employed
5098,male,50-55,executive/managerial
5099,male,18-24,other
5100,male,50-55,doctor/health care
5101,male,25-34,other
5102,male,25-34,programmer
5103,female,35-44,self-employed
5104,male,35-44,writer
5105,male,50-55,executive/managerial
5106,female,35-44,academic/educator
5107,female,45-49,other
5108,female,25-34,homemaker
5109,female,45-49,doctor/health care
5110,male,35-44,scientist
5111,male,35-44,artist
5112,male,35-44,retired
5113,male,25-34,other
5114,female,<18,K-12 student
5115,male,56+,programmer
5116,male,35-44,doctor/health care
5117,female,25-34,other
5118,male,<18,K-12 student
5119,female,25-34,other
5120,male,50-55,executive/managerial
5121,male,25-34,executive/managerial
5122,male,25-34,other
5123,male,50-55,programmer
5124,male,35-44,artist
5125,male,45-49,other
5126,male,25-34,lawyer
5127,male,45-49,customer service
5128,male,50-55,executive/managerial
5129,male,45-49,technician/engineer
5130,female,50-55,academic/educator
5131,female,25-34,academic/educator
5132,male,35-44,executive/managerial
5133,male,18-24,lawyer
5134,male,25-34,technician/engineer
5135,male,35-44,executive/managerial
5136,male,25-34,programmer
5137,male,18-24,tradesman/craftsman
5138,male,25-34,technician/engineer
5139,male,50-55,self-employed
5140,male,25-34,doctor/health care
5141,male,18-24,technician/engineer
5142,male,25-34,academic/educator
5143,male,18-24,college/grad student
5144,female,50-55,other
5145,male,35-44,executive/managerial
5146,male,56+,academic/educator
5147,male,18-24,other
5148,male,25-34,writer
5149,male,35-44,academic/educator
5150,male,25-34,clerical/admin
5151,male,18-24,unemployed
5152,female,25-34,college/grad student
5153,male,25-34,executive/managerial
5154,male,25-34,self-employed
5155,male,25-34,self-employed
5156,male,18-24,sales/marketing
5157,male,35-44,academic/educator
5158,female,18-24,college/grad student
5159,male,35-44,executive/managerial
5160,female,18-24,college/grad student
5161,male,25-34,college/grad student
5162,male,25-34,technician/engineer
5163,male,45-49,doctor/health care
5164,female,35-44,technician/engineer
5165,male,35-44,doctor/health care
5166,male,50-55,doctor/health care
5167,male,18-24,scientist
5168,male,35-44,executive/managerial
5169,female,50-55,college/grad student
5170,male,18-24,college/grad student
5171,male,56+,technician/engineer
5172,female,35-44,lawyer
5173,male,<18,K-12 student
5174,male,45-49,academic/educator
5175,female,35-44,homemaker
5176,male,<18,K-12 student
5177,male,45-49,sales/marketing
5178,male,50-55,other
5179,male,25-34,programmer
5180,male,35-44,lawyer
5181,male,25-34,executive/managerial
5182,female,35-44,executive/managerial
5183,female,18-24,writer
5184,male,18-24,writer
5185,female,35-44,college/grad student
5186,male,35-44,programmer
5187,male,18-24,self-employed
5188,female,35-44,homemaker
5189,female,45-49,executive/managerial
5190,female,35-44,other
5191,female,25-34,college/grad student
5192,male,25-34,executive/managerial
5193,male,35-44,programmer
5194,male,25-34,executive/managerial
5195,male,35-44,executive/managerial
5196,male,56+,executive/managerial
5197,female,56+,clerical/admin
5198,female,18-24,college/grad student
5199,female,25-34,academic/educator
5200,female,35-44,scientist
5201,male,50-55,executive/managerial
5202,male,18-24,college/grad student
5203,female,45-49,doctor/health care
5204,male,50-55,retired
5205,male,25-34,academic/educator
5206,male,35-44,executive/managerial
5207,male,25-34,other
5208,male,25-34,college/grad student
5209,male,50-55,academic/educator
5210,female,35-44,technician/engineer
5211,male,25-34,academic/educator
5212,male,18-24,artist
5213,male,18-24,other
5214,female,35-44,homemaker
5215,female,56+,doctor/health care
5216,male,18-24,artist
5217,male,25-34,technician/engineer
5218,male,18-24,other
5219,male,18-24,college/grad student
5220,male,25-34,executive/managerial
5221,female,56+,academic/educator
5222,male,25-34,programmer
5223,male,56+,K-12 student
5224,male,35-44,academic/educator
5225,male,18-24,college/grad student
5226,male,35-44,other
5227,male,18-24,K-12 student
5228,male,<18,other
5229,male,25-34,other
5230,male,25-34,programmer
5231,male,35-44,executive/managerial
5232,male,25-34,college/grad student
5233,male,25-34,customer service
5234,female,25-34,other
5235,male,25-34,college/grad student
5236,male,25-34,sales/marketing
5237,male,25-34,executive/managerial
5238,female,50-55,self-employed
5239,male,35-44,executive/managerial
5240,female,25-34,other
5241,female,25-34,college/grad student
5242,male,25-34,academic/educator
5243,male,<18,K-12 student
5244,male,18-24,college/grad student
5245,female,45-49,academic/educator
5246,female,18-24,other
5247,female,<18,K-12 student
5248,female,45-49,sales/marketing
5249,female,45-49,sales/marketing
5250,male,50-55,doctor/health care
5251,female,25-34,technician/engineer
5252,male,25-34,writer
5253,female,56+,retired
5254,male,18-24,college/grad student
5255,male,<18,K-12 student
5256,male,25-34,self-employed
5257,female,25-34,artist
5258,male,35-44,college/grad student
5259,male,25-34,doctor/health care
5260,male,35-44,executive/managerial
5261,male,35-44,programmer
5262,female,25-34,sales/marketing
5263,male,35-44,executive/managerial
5264,male,18-24,college/grad student
5265,male,45-49,academic/educator
5266,male,35-44,academic/educator
5267,male,35-44,executive/managerial
5268,female,25-34,artist
5269,male,18-24,other
5270,male,25-34,programmer
5271,female,25-34,other
5272,male,25-34,executive/managerial
5273,male,56+,writer
5274,male,25-34,other
5275,male,25-34,technician/engineer
5276,female,25-34,college/grad student
5277,male,25-34,writer
5278,female,25-34,executive/managerial
5279,female,25-34,sales/marketing
5280,male,18-24,college/grad student
5281,male,25-34,artist
5282,female,18-24,college/grad student
5283,male,18-24,artist
5284,male,25-34,self-employed
5285,male,18-24,college/grad student
5286,male,45-49,self-employed
5287,male,25-34,farmer
5288,male,56+,retired
5289,male,45-49,artist
5290,female,18-24,college/grad student
5291,male,45-49,academic/educator
5292,male,25-34,other
5293,male,25-34,programmer
5294,male,25-34,artist
5295,male,35-44,executive/managerial
5296,female,<18,other
5297,male,25-34,programmer
5298,male,35-44,technician/engineer
5299,male,25-34,artist
5300,male,25-34,writer
5301,male,25-34,technician/engineer
5302,female,<18,K-12 student
5303,female,56+,doctor/health care
5304,female,35-44,homemaker
5305,female,18-24,college/grad student
5306,female,25-34,technician/engineer
5307,male,25-34,customer service
5308,male,56+,executive/managerial
5309,male,25-34,other
5310,female,56+,academic/educator
5311,male,50-55,other
5312,male,25-34,academic/educator
5313,male,56+,other
5314,female,25-34,other
5315,male,25-34,programmer
5316,male,18-24,college/grad student
5317,female,25-34,other
5318,male,18-24,technician/engineer
5319,male,18-24,technician/engineer
5320,female,18-24,customer service
5321,male,25-34,college/grad student
5322,male,35-44,technician/engineer
5323,male,25-34,writer
5324,male,25-34,executive/managerial
5325,female,50-55,executive/managerial
5326,male,25-34,artist
5327,male,25-34,executive/managerial
5328,female,25-34,college/grad student
5329,female,25-34,customer service
5330,female,25-34,other
5331,male,35-44,sales/marketing
5332,male,18-24,college/grad student
5333,female,25-34,executive/managerial
5334,female,56+,retired
5335,male,25-34,sales/marketing
5336,male,56+,executive/managerial
5337,female,35-44,clerical/admin
5338,male,25-34,technician/engineer
5339,male,18-24,technician/engineer
5340,female,50-55,clerical/admin
5341,female,25-34,clerical/admin
5342,female,35-44,executive/managerial
5343,female,25-34,homemaker
5344,female,50-55,academic/educator
5345,female,25-34,technician/engineer
5346,female,25-34,clerical/admin
5347,male,25-34,doctor/health care
5348,male,18-24,customer service
5349,female,50-55,artist
5350,male,18-24,customer service
5351,female,45-49,academic/educator
5352,female,35-44,customer service
5353,male,25-34,doctor/health care
5354,female,45-49,clerical/admin
5355,male,56+,other
5356,male,45-49,other
5357,female,18-24,writer
5358,male,35-44,executive/managerial
5359,male,18-24,self-employed
5360,male,18-24,programmer
5361,female,50-55,self-employed
5362,male,35-44,retired
5363,male,56+,retired
5364,female,25-34,clerical/admin
5365,male,18-24,programmer
5366,male,18-24,programmer
5367,male,18-24,college/grad student
5368,female,25-34,technician/engineer
5369,male,25-34,scientist
5370,male,25-34,programmer
5371,male,25-34,lawyer
5372,male,25-34,college/grad student
5373,male,18-24,programmer
5374,male,35-44,executive/managerial
5375,male,25-34,other
5376,male,25-34,technician/engineer
5377,female,18-24,clerical/admin
5378,male,35-44,tradesman/craftsman
5379,male,25-34,executive/managerial
5380,male,18-24,college/grad student
5381,male,25-34,sales/marketing
5382,male,18-24,college/grad student
5383,male,35-44,academic/educator
5384,female,25-34,clerical/admin
5385,male,25-34,programmer
5386,male,25-34,sales/marketing
5387,female,25-34,academic/educator
5388,female,18-24,college/grad student
5389,male,45-49,executive/managerial
5390,male,<18,other
5391,male,25-34,executive/managerial
5392,male,50-55,academic/educator
5393,male,35-44,executive/managerial
5394,male,18-24,other
5395,male,50-55,academic/educator
5396,male,25-34,doctor/health care
5397,male,18-24,other
5398,male,56+,technician/engineer
5399,male,25-34,academic/educator
5400,female,18-24,college/grad student
5401,female,18-24,academic/educator
5402,female,25-34,other
5403,male,<18,K-12 student
5404,male,25-34,other
5405,female,50-55,executive/managerial
5406,female,35-44,other
5407,female,35-44,technician/engineer
5408,male,25-34,writer
5409,male,45-49,academic/educator
5410,female,45-49,artist
5411,female,<18,unemployed
5412,male,25-34,programmer
5413,male,35-44,academic/educator
5414,male,<18,K-12 student
5415,female,25-34,executive/managerial
5416,female,25-34,customer service
5417,male,18-24,technician/engineer
5418,female,25-34,other
5419,female,18-24,programmer
5420,female,<18,unemployed
5421,male,35-44,technician/engineer
5422,male,50-55,executive/managerial
5423,female,50-55,customer service
5424,female,35-44,artist
5425,male,18-24,college/grad student
5426,male,25-34,sales/marketing
5427,male,35-44,unemployed
5428,female,25-34,doctor/health care
5429,female,25-34,academic/educator
5430,female,45-49,academic/educator
5431,male,56+,academic/educator
5432,male,56+,retired
5433,female,35-44,technician/engineer
5434,female,25-34,executive/managerial
5435,male,45-49,tradesman/craftsman
5436,male,18-24,college/grad student
5437,male,25-34,lawyer
5438,male,25-34,sales/marketing
5439,male,56+,retired
5440,female,45-49,artist
5441,male,50-55,executive/managerial
5442,male,25-34,executive/managerial
5443,male,25-34,programmer
5444,female,18-24,college/grad student
5445,male,25-34,other
5446,female,50-55,academic/educator
5447,male,45-49,artist
5448,male,45-49,unemployed
5449,male,18-24,programmer
5450,male,18-24,programmer
5451,female,25-34,academic/educator
5452,male,35-44,doctor/health care
5453,male,18-24,college/grad student
5454,male,35-44,executive/managerial
5455,female,18-24,technician/engineer
5456,male,35-44,academic/educator
5457,male,18-24,programmer
5458,female,18-24,artist
5459,female,<18,K-12 student
5460,male,18-24,college/grad student
5461,male,50-55,other
5462,male,25-34,technician/engineer
5463,male,35-44,other
5464,male,35-44,executive/managerial
5465,female,25-34,other
5466,male,25-34,programmer
5467,male,35-44,other
5468,male,25-34,programmer
5469,male,35-44,programmer
5470,male,56+,executive/managerial
5471,male,18-24,executive/managerial
5472,male,35-44,academic/educator
5473,male,25-34,academic/educator
5474,male,25-34,programmer
5475,male,25-34,college/grad student
5476,female,35-44,other
5477,male,35-44,academic/educator
5478,male,35-44,executive/managerial
5479,male,35-44,academic/educator
5480,female,25-34,sales/marketing
5481,male,45-49,programmer
5482,male,18-24,executive/managerial
5483,female,25-34,doctor/health care
5484,male,45-49,technician/engineer
5485,male,25-34,college/grad student
5486,male,25-34,other
5487,male,25-34,technician/engineer
5488,male,25-34,scientist
5489,male,18-24,executive/managerial
5490,male,45-49,technician/engineer
5491,male,18-24,executive/managerial
5492,male,18-24,college/grad student
5493,male,35-44,programmer
5494,female,35-44,technician/engineer
5495,female,18-24,college/grad student
5496,male,25-34,executive/managerial
5497,male,25-34,college/grad student
5498,female,50-55,academic/educator
5499,female,25-34,unemployed
5500,female,35-44,writer
5501,male,25-34,artist
5502,male,25-34,artist
5503,female,25-34,homemaker
5504,male,45-49,executive/managerial
5505,female,25-34,college/grad student
5506,female,18-24,sales/marketing
5507,male,45-49,executive/managerial
5508,male,25-34,writer
5509,male,25-34,other
5510,male,18-24,college/grad student
5511,male,45-49,academic/educator
5512,female,25-34,technician/engineer
5513,male,35-44,academic/educator
5514,female,<18,K-12 student
5515,male,18-24,college/grad student
5516,female,50-55,self-employed
5517,male,56+,other
5518,male,50-55,technician/engineer
5519,male,35-44,scientist
5520,male,45-49,academic/educator
5521,female,25-34,doctor/health care
5522,male,25-34,sales/marketing
5523,male,35-44,other
5524,female,<18,K-12 student
5525,female,<18,K-12 student
5526,female,35-44,artist
5527,male,25-34,academic/educator
5528,male,50-55,academic/educator
5529,male,18-24,doctor/health care
5530,female,18-24,college/grad student
5531,male,50-55,technician/engineer
5532,male,25-34,technician/engineer
5533,female,50-55,artist
5534,male,45-49,self-employed
5535,male,25-34,scientist
5536,male,25-34,self-employed
5537,female,56+,academic/educator
5538,male,45-49,programmer
5539,female,25-34,writer
5540,male,35-44,academic/educator
5541,male,56+,executive/managerial
5542,male,45-49,executive/managerial
5543,male,25-34,technician/engineer
5544,male,25-34,scientist
5545,female,35-44,self-employed
5546,male,18-24,sales/marketing
5547,female,18-24,college/grad student
5548,female,18-24,college/grad student
5549,female,50-55,homemaker
5550,male,35-44,scientist
5551,female,35-44,writer
5552,male,50-55,executive/managerial
5553,male,35-44,clerical/admin
5554,male,25-34,academic/educator
5555,male,<18,K-12 student
5556,male,45-49,doctor/health care
5557,male,35-44,sales/marketing
5558,male,<18,K-12 student
5559,male,50-55,academic/educator
5560,female,35-44,technician/engineer
5561,female,25-34,clerical/admin
